 customer_id  date number_of_cds  dollar_value
 09877 19980603  1   15.99
 09878 19970205  2   39.14
 09879 19970212  1   11.77
 09880 19970205  1   14.37
 09880 19970205  1    6.79
 09881 19970205  2   27.14
 09882 19970205  3   44.29
 09883 19970205  1   27.77
 09884 19970206  6   92.61
 09884 19970206  1   11.77
 09884 19970216  4   61.71
 09884 19970225  3   39.97
 09884 19970301  5   62.07
 09884 19970309  1   14.99
 09884 19970311  2   19.98
 09884 19970316  1   14.99
 09884 19970320  2   35.54
 09884 19970328  1   19.99
 09884 19970403  3   51.31
 09884 19970422  4   59.72
 09884 19970804  6   92.87
 09884 19970808  2   23.54
 09884 19971015  1   12.49
 09884 19971106 10   97.90
 09885 19970206  5   53.83
 09886 19970205  9  121.22
 09886 19970209 12  166.82
 09886 19970309 17  229.44
 09886 19970321  4   48.52
 09886 19970406  4   82.67
 09886 19970530  3   45.29
 09886 19970817  8  154.15
 09886 19971111  3   37.47
 09886 19971113  1   12.49
 09886 19971118  9   96.41
 09886 19971128  6  173.94
 09886 19971208  2   27.98
 09886 19971214  5   74.45
 09886 19980106  4   73.46
 09886 19980127  3   47.97
 09886 19980131  2   28.48
 09886 19980224 10  153.90
 09886 19980301  5   75.45
 09886 19980329  3   53.97
 09886 19980508  2   38.48
 09886 19980529  4   78.46
 09886 19980621  2   29.48
 09887 19970205  1   11.77
 09887 19970303  1   15.99
 09888 19970205  1   13.97
 09888 19970621  1   14.96
 09889 19970205  3   43.75
 09890 19970206  4   54.46
 09890 19970514  5   74.21
 09890 19970611  9  126.49
 09890 19980603  2   51.48
 09890 19980609  2   33.98
 09891 19970206  4   49.28
 09892 19970206  3   40.50
 09893 19970206  2   41.98
 09894 19970213  1   11.77
 09894 19970218  1   14.37
 09894 19970415  2   27.98
 09895 19970206  1   15.90
 09896 19970206  1   12.49
 09897 19970206  1   12.77
 09898 19970206  2   29.20
 09898 19970217  6   88.40
 09898 19970528  6   90.77
 09898 19980608  3   37.04
 09898 19980626  5   59.54
 09899 19970226  3   47.88
 09899 19970310  2   33.98
 09899 19970314  2   28.79
 09899 19970724  3   67.99
 09900 19970206  1    5.78
 09901 19970206  1   26.99
 09902 19970206  1   12.70
 09902 19980110  1   31.99
 09902 19980523  1   12.99
 09903 19970206  2   27.76
 09903 19970222  5   75.84
 09903 19970226  2   18.55
 09903 19970310  1    9.77
 09903 19970524  1   12.25
 09903 19980227  1   10.49
 09904 19970206  1   16.70
 09905 19970206  1   13.97
 09905 19970421  1   15.36
 09905 19970917  1   12.99
 09905 19980122  5   66.95
 09905 19980521  2   29.48
 09906 19970206  2   12.78
 09907 19970206  1   24.99
 09908 19970206  2   27.45
 09908 19970405  2   20.54
 09908 19970506  2   28.93
 09908 19970508  3   31.65
 09908 19970512  1   13.97
 09908 19970528  2   25.94
 09908 19970622  1   13.77
 09908 19970622  2   27.76
 09908 19970706  1   14.96
 09908 19970706  1   14.96
 09908 19970706  1   14.96
 09908 19970708  2   30.72
 09908 19970723  2   28.93
 09908 19970728  1   13.77
 09908 19970728  1   13.90
 09908 19970728  1   35.28
 09908 19970729  1   11.77
 09908 19970729  1   13.77
 09908 19970831  1   11.77
 09908 19970831  1   11.77
 09908 19970927  4   44.46
 09908 19971010  2   25.98
 09908 19971016  1   13.99
 09908 19971025  1   12.99
 09908 19971208  1   15.49
 09908 19971217  1   18.49
 09908 19980120  1   12.99
 09908 19980120  1   11.99
 09908 19980321  1   12.99
 09908 19980416  1   12.99
 09908 19980425  1   19.99
 09908 19980507  1   21.49
 09908 19980510  1    9.49
 09908 19980515  1   12.49
 09908 19980515  1   12.99
 09908 19980520  2   40.98
 09908 19980606  1   14.99
 09908 19980615  1    9.99
 09908 19980615  1   12.99
 09908 19980616  1   12.99
 09908 19980622  1   12.99
 09908 19980629  1   87.49
 09909 19970206  1   13.37
 09909 19970411  1   10.77
 09909 19970910  3   46.97
 09909 19971015  2   29.98
 09909 19971027  1   23.99
 09909 19980216  1   11.99
 09909 19980321  3   30.65
 09909 19980401  1   12.58
 09909 19980525  2   22.77
 09910 19970206  1   14.37
 09911 19970206  1   18.36
 09912 19970206  3   44.97
 09913 19970206  2   26.73
 09914 19970206  2   32.98
 09915 19970206  1   10.97
 09915 19970529  3   36.31
 09916 19970206  2   30.67
 09916 19970321  1   14.96
 09917 19970206  3   39.10
 09918 19970206  2   29.73
 09919 19970206  3   32.92
 09919 19970207  2   20.95
 09919 19970212  2   26.73
 09919 19970214  1    4.79
 09919 19970303  2   26.93
 09919 19970813  1    8.79
 09919 19970915  2   21.98
 09919 19970922  3   30.97
 09919 19971209  1   12.99
 09919 19971214  1   12.49
 09919 19980208  1    4.49
 09919 19980414  1   12.49
 09919 19980507  1   11.88
 09920 19970206  1   13.97
 09920 19970507  1   14.96
 09920 19971022  1   89.49
 09921 19970206  1   58.37
 09921 19970326  5   99.95
 09921 19970426  1   19.99
 09921 19970802  3   64.97
 09921 19970829  3   79.97
 09921 19970919  3   48.47
 09921 19970924  1   29.99
 09921 19971005  2   68.98
 09921 19971018  1   65.99
 09921 19971110  7  116.43
 09921 19980201  3   58.47
 09921 19980213  1   19.49
 09921 19980318  3   58.47
 09921 19980526  2   53.98
 09922 19970206  1   11.77
 09923 19970206  4   91.96
 09924 19970206  1   39.97
 09924 19971126  1   12.99
 09925 19970206  2   21.74
 09925 19980315  4   62.46
 09926 19970206  1   14.96
 09926 19970214  2   30.72
 09927 19970206  4   52.48
 09928 19970206  2   50.98
 09928 19971103  3   42.97
 09928 19971206  3   92.47
 09928 19980107  1   13.99
 09929 19970206  1   16.70
 09930 19970206 17  262.54
 09931 19970206  6   70.62
 09932 19970206  1   21.97
 09932 19970821  2   65.13
 09933 19970209  3   42.49
 09933 19970723 15  243.78
 09933 19971029  7   95.43
 09933 19980122 10  131.79
 09934 19970206  2   33.40
 09935 19970206  2   27.94
 09935 19970207 11  164.00
 09936 19970206  5   66.58
 09936 19970206  2   11.58
 09936 19970221  2   27.85
 09936 19970221  1    6.79
 09936 19970520  1    6.79
 09936 19970527  1    6.79
 09936 19970623  1   11.77
 09936 19970625  1   14.96
 09937 19970206  2   42.74
 09938 19970206 12  141.16
 09938 19970222  8  125.69
 09939 19970207 10  140.27
 09939 19970214  5   69.44
 09939 19970217  4   58.67
 09939 19970407  6   59.79
 09939 19970530 12  120.78
 09939 19970719  3   41.35
 09939 19970816  8  112.32
 09939 19971001  3   42.97
 09939 19971004  3   39.97
 09939 19971008  9  125.91
 09939 19971029  4   63.96
 09939 19971107  6   76.44
 09939 19971115  5   69.45
 09939 19971211  5   76.45
 09939 19980208  2   26.98
 09940 19970209  3   37.51
 09941 19970206  2   27.94
 09942 19970206  2   73.54
 09943 19970206  1   11.77
 09944 19970206  2   29.53
 09945 19970206  3   44.37
 09945 19980329  2   58.48
 09946 19970224  6   86.25
 09946 19970413  7   89.78
 09946 19971201  2   11.48
 09946 19980302  1   18.49
 09946 19980626  2   20.98
 09947 19970206  1   13.97
 09947 19970219  3   37.91
 09947 19970424  2   30.32
 09948 19970206  2   27.13
 09949 19970206  4   59.27
 09950 19970206  1   14.37
 09950 19970903  4   73.40
 09950 19971010  2   23.48
 09950 19971210  1   36.49
 09950 19980606  1   12.58
 09951 19970206  3   42.31
 09951 19970211  2   25.74
 09951 19970404  2   22.54
 09951 19970513  1   13.97
 09951 19970609  1   15.36
 09951 19970910  1   13.99
 09951 19980401  2   31.98
 09951 19980605  2   31.98
 09952 19970206  1   14.37
 09953 19970206  1   15.36
 09953 19970504  4   53.27
 09954 19970206  1   13.97
 09954 19980105  2   29.98
 09954 19980207  2   26.48
 09955 19970206  1    5.99
 09956 19970206  1   11.77
 09957 19970206  3   37.91
 09958 19970206  3   30.93
 09959 19970206  3   34.31
 09959 19970407  2   27.94
 09959 19970725  3   39.50
 09959 19970929  2   26.98
 09959 19980122  1   15.99
 09960 19970206  3   41.50
 09961 19970206  2   28.13
 09961 19970206  2   28.13
 09962 19970206  1   50.97
 09963 19970206  2   17.54
 09964 19970206  1   19.30
 09965 19970206  7  122.90
 09965 19970313  9  135.92
 09965 19970518  7  142.90
 09965 19970521  2   39.00
 09965 19970724  4   81.00
 09966 19970206  1   14.96
 09966 19971226  1   13.99
 09967 19970206  1   12.77
 09968 19970206  2   29.16
 09968 19970318  1   14.96
 09968 19970424  2   29.33
 09968 19970626  4   54.68
 09968 19970728  3   45.28
 09968 19970903  1   11.97
 09968 19980216  2   30.98
 09968 19980311  2   21.37
 09968 19980413  2   24.87
 09968 19980614  3   30.47
 09969 19970206  5  102.45
 09969 19971103  4   41.46
 09970 19970206  2   26.94
 09971 19970206  1   18.36
 09971 19980616  1   11.49
 09972 19970206  2   40.76
 09973 19970206  2   36.98
 09973 19970218  2   26.76
 09973 19970224  3   59.97
 09973 19970325  5   83.71
 09973 19970414  3   54.97
 09973 19970414  1   15.36
 09973 19970416  6  109.94
 09973 19970422  2   39.98
 09973 19970424  5   94.95
 09973 19970424  1   19.99
 09973 19970425  5   84.95
 09973 19970428  4   79.34
 09973 19970507  3   59.97
 09973 19970806  1   34.99
 09973 19970826  1   59.37
 09973 19970930  1   19.49
 09973 19971212  2   63.98
 09974 19970206  1   13.97
 09975 19970206  1    9.77
 09975 19970209  1   13.97
 09975 19970313  1   13.97
 09975 19970314  3   37.91
 09975 19970402  1   12.77
 09975 19970416  1   12.77
 09975 19970416  2   28.76
 09975 19970506  2   23.54
 09975 19970512  2   25.94
 09975 19970530  3   38.11
 09975 19970612  2   16.54
 09975 19970801  2   63.48
 09975 19970806  3   26.31
 09975 19971003  1    9.99
 09975 19971029  2   23.98
 09975 19971214  2   23.98
 09975 19971229  3   29.97
 09975 19980323  2   27.48
 09975 19980428  1   14.49
 09975 19980610  1   14.99
 09975 19980610  2   26.98
 09976 19970206  1   13.97
 09977 19970206  1   11.77
 09977 19980225  2   38.57
 09977 19980326  1   14.99
 09978 19970206  1   15.36
 09979 19970206  1   24.90
 09980 19970206  1    7.78
 09980 19970811  1   13.97
 09981 19970206  1   14.96
 09982 19970206  3   58.73
 09982 19970520  1   12.25
 09982 19970609  1   12.25
 09982 19970731  4   51.70
 09982 19980517  2   31.48
 09982 19980608  3   42.97
 09983 19970206  3   42.69
 09984 19970206  2   29.78
 09984 19970215  1   14.37
 09984 19970309  1   12.97
 09984 19970320  4   44.43
 09984 19970403  1   16.36
 09984 19970530  2   19.04
 09984 19970621  2   28.76
 09984 19970726  1   14.96
 09985 19970206  1   12.49
 09985 19970325  1   12.79
 09986 19970206  7   75.21
 09987 19970206  1   19.99
 09988 19970213  3   42.92
 09989 19970206  3   46.08
 09990 19970206  1    7.78
 09991 19970206  1   13.97
 09991 19970327  1   13.97
 09991 19970828  1    9.77
 09992 19970206  1   29.77
 09993 19970206  3   72.68
 09993 19970507  9  129.68
 09993 19970605  6   80.60
 09993 19970702  8  116.32
 09993 19970918  2   28.98
 09993 19970929  2   15.98
 09993 19971009  2   38.98
 09993 19980116  4   60.46
 09993 19980615  2   37.48
 09994 19970220  1   11.77
 09994 19970624  1   36.97
 09995 19970206  2   24.54
 09996 19970206  2   13.58
 09997 19970206  1    8.77
 09998 19970206  1   10.77
 09999 19970206  3   50.71
 10000 19970206  1   14.37
 10000 19970620  3   40.51
 10000 19970731  2   22.54
 10001 19970206  1    6.79
 10001 19971009  1   12.99
 10002 19970206  6   77.21
 10003 19970206  3   62.49
 10004 19970206  2   35.40
 10005 19970215  7   88.80
 10006 19970214  4   65.92
 10007 19970206  1   14.99
 10008 19970206  2   25.34
 10009 19970210  6   97.62
 10009 19970515  7   98.96
 10009 19970708  7   91.97
 10009 19971030  8  111.42
 10010 19970206  5   66.01
 10010 19970206  1   15.90
 10010 19970211  1   12.77
 10010 19970330  1   10.70
 10010 19970508  2   40.00
 10011 19970206  2   28.14
 10011 19970524  2   26.34
 10012 19970206  1   16.99
 10013 19970206  1    9.77
 10014 19970206  1   14.96
 10015 19970206  2   20.76
 10016 19970206  1   11.77
 10016 19970412  1   12.97
 10016 19970725  2   19.75
 10017 19970206  3   50.71
 10017 19971108  5  101.45
 10018 19970206  2   19.28
 10018 19970829  2   24.14
 10018 19980215  1   11.49
 10018 19980508  1   11.88
 10019 19970206  5   73.40
 10019 19970407  2   15.98
 10019 19970410  1   55.70
 10019 19970901  4   47.28
 10020 19970206  1   40.97
 10021 19970208  2   48.96
 10021 19970215  1   18.36
 10021 19970903  2   38.37
 10021 19970929  1   29.99
 10022 19970206  3   38.10
 10023 19970206  2   27.94
 10024 19970206  4   55.07
 10025 19970206  2   57.98
 10025 19971022  3   73.47
 10026 19970206  1    6.99
 10026 19970401  2   13.58
 10026 19970916  3   27.47
 10026 19971207  1    7.49
 10026 19980306  1   33.99
 10026 19980328  4   52.96
 10026 19980402  2   36.48
 10027 19970206  2   28.93
 10027 19970425 11  213.05
 10027 19970731  5   77.20
 10027 19980423 10  122.33
 10028 19970206  1   15.96
 10028 19970502  1   20.97
 10029 19970206  1   15.76
 10029 19970928  6   96.94
 10029 19980505  2   26.37
 10029 19980506  1   13.99
 10030 19970206  5   64.38
 10031 19970206  2   27.94
 10031 19970212  1   13.97
 10032 19970206  1   15.36
 10033 19970207  2   24.98
 10034 19970220  3   35.71
 10035 19970206  1   19.77
 10035 19970302  3   38.90
 10035 19971007  3   34.47
 10035 19980227  1   11.49
 10036 19970206  4   93.96
 10036 19970522  4   54.36
 10036 19970630  3   37.91
 10036 19970929  1   12.99
 10036 19980323  1   12.99
 10036 19980617  1   29.99
 10037 19970206  1   20.99
 10038 19970206  4   47.24
 10038 19970306  2   17.28
 10038 19970422  2   29.29
 10038 19980619  1   12.58
 10038 19980624  1   11.88
 10038 19980630  1    9.99
 10039 19970206  1   15.36
 10040 19970206  3   33.31
 10040 19970624  5   55.85
 10041 19970206  1   13.97
 10042 19970206  1   14.79
 10043 19970206  1   36.97
 10043 19970410  2   28.73
 10043 19980226  3   74.84
 10043 19980306  1  103.99
 10044 19970206  2   63.98
 10044 19970318  4  135.96
 10044 19970421  3   50.97
 10044 19970513  1   18.10
 10044 19971013  1   31.49
 10044 19980331  1   13.99
 10045 19970206  3   32.50
 10046 19970206  4   73.47
 10046 19970307  4   52.47
 10047 19970206  3   47.03
 10047 19980305  3   38.95
 10047 19980403  1   12.99
 10048 19970206  1   10.97
 10048 19970213  1   13.97
 10048 19971209  3   61.47
 10049 19970206  2   29.92
 10049 19970624  3   39.70
 10049 19970912  7   94.93
 10050 19970206  1   13.77
 10050 19970502  1    4.79
 10051 19970206  1   12.49
 10052 19970206  2   90.07
 10052 19971220  2   26.98
 10053 19970206  1   11.99
 10054 19970206  2   29.16
 10054 19980225  1   12.99
 10055 19970206  4   71.07
 10056 19970206  1   14.37
 10056 19980214  6   90.44
 10057 19970206  1   18.99
 10058 19970206  4   57.07
 10058 19970213  4   61.25
 10058 19970225  4   56.27
 10058 19970507  3   40.91
 10058 19970802  2   23.54
 10058 19970811  4   57.25
 10058 19971203  2   32.98
 10058 19980205  1   15.99
 10059 19970213  1   12.77
 10060 19970218  1   15.76
 10061 19970206  1   11.97
 10061 19970325  2   28.76
 10061 19970331  2   26.13
 10061 19970516  1   14.79
 10061 19970630  1   26.75
 10061 19970714  1   38.10
 10061 19970812  1   11.77
 10061 19970905  1   14.79
 10061 19971010  3   41.97
 10061 19980325  3   38.55
 10061 19980412  3   49.47
 10061 19980604  2   29.48
 10062 19970206  1   14.96
 10063 19970206  1   14.96
 10064 19970206  1   13.97
 10064 19970424  4   42.02
 10064 19980119  1   22.99
 10065 19970206  4   52.87
 10065 19970311  1   14.96
 10066 19970206  2   47.29
 10067 19970313  3   37.31
 10067 19970630  2   41.37
 10067 19971217  5   63.95
 10067 19980417  6   64.33
 10067 19980530  1    9.49
 10068 19970206  1   12.77
 10068 19980608  1   16.99
 10069 19970223  2   19.96
 10069 19970305  2   24.74
 10070 19970206  1   13.97
 10071 19970206  1   13.97
 10071 19980109  1   11.49
 10071 19980115  1   15.99
 10072 19970206  2   33.72
 10073 19970206  1   20.99
 10074 19970206  1   15.36
 10074 19970625  3   34.31
 10074 19970831  1   13.97
 10074 19980220  3   40.97
 10075 19970206  1   12.49
 10076 19970206  2   34.35
 10076 19970309  4   53.85
 10076 19970724  5   67.68
 10076 19970830  3   44.09
 10077 19970206  1    9.77
 10077 19970210  1   14.96
 10078 19970206  1   14.96
 10078 19970301  1   13.97
 10078 19970407  1   14.96
 10078 19970804  1   14.96
 10078 19971024  1   12.99
 10078 19971027  1   12.99
 10078 19971110  1   12.99
 10078 19980610  2   33.17
 10079 19970206  5   75.42
 10079 19970206  1   13.97
 10079 19970213  2   28.34
 10079 19970215  2   23.54
 10079 19970218  3   39.91
 10079 19970219  2   27.14
 10079 19970220  1   14.37
 10079 19970220  3   41.50
 10079 19970223  1   14.37
 10079 19970226  4  137.53
 10079 19970301  3   44.10
 10079 19970308  4   77.81
 10079 19970323  2   28.34
 10079 19970418  1   14.96
 10079 19970419  3   46.68
 10079 19970420  4   61.05
 10079 19970426  3   41.10
 10079 19970518  2   30.33
 10079 19970527  4   66.58
 10079 19970601  1   11.77
 10079 19970602  3   37.51
 10079 19970602  1   15.36
 10079 19970606  1   14.96
 10079 19970609  1   11.77
 10079 19970611  1   11.77
 10079 19970614  1   13.97
 10079 19970617  2   21.74
 10079 19970628  6  128.31
 10079 19970630  1   15.96
 10079 19970630  1   42.97
 10079 19970701  1   11.77
 10079 19970702  1   15.36
 10079 19970703  1   14.96
 10079 19970707  2   38.52
 10079 19970709  1   27.77
 10079 19970715  2   71.87
 10079 19970716  1   12.97
 10079 19970716  1   12.77
 10079 19970717  1   35.77
 10079 19970717  1   14.37
 10079 19970729  4   65.28
 10079 19970729  1   13.97
 10079 19970917  3   39.97
 10079 19971015  1   12.99
 10079 19971016  5   85.45
 10079 19971016  1   12.99
 10079 19971020  1   12.99
 10079 19971020  1   14.99
 10079 19971024  5   69.95
 10079 19971027  2   27.98
 10079 19971028  1   14.99
 10079 19971031  2   29.98
 10079 19971117  4   58.46
 10079 19971121  1   12.99
 10079 19971128  2   28.98
 10079 19971201  2   24.48
 10079 19971202  1   14.49
 10079 19971204  1   14.49
 10079 19971216  3   44.47
 10079 19980122  2   25.91
 10079 19980227  4   53.44
 10079 19980401  1   11.88
 10079 19980504  1   13.99
 10079 19980506  2   28.48
 10079 19980508  1   14.49
 10079 19980514  1   13.99
 10079 19980515  2   29.48
 10080 19970206  1   16.36
 10080 19970620  1   13.97
 10080 19980603  2   25.48
 10080 19980609  1   19.49
 10081 19970206  2   25.76
 10081 19980128  2   28.07
 10082 19970206  2   31.48
 10082 19970305  1   26.99
 10083 19970206  1   16.76
 10083 19970316  1    7.78
 10083 19980322  1   11.49
 10083 19980626  1    9.33
 10084 19970206  1   19.99
 10084 19980429  3   32.97
 10085 19970206  2   29.33
 10085 19970226  2   29.92
 10085 19970303  4   44.90
 10085 19970422  1   14.37
 10085 19970620  1   39.51
 10085 19970727  4   57.50
 10085 19970903  1   68.77
 10085 19971215  2   27.48
 10085 19980217  2   28.21
 10085 19980314  2   23.98
 10085 19980323  1   14.49
 10086 19970206  2   15.96
 10087 19970206  6   66.21
 10087 19970913  3   42.47
 10087 19971023  5   69.45
 10087 19971111  3   45.97
 10087 19971129  3   46.47
 10088 19970206  1   14.96
 10089 19970206  1   13.97
 10089 19970224  3   38.50
 10089 19971014  1   11.49
 10090 19970206  2   30.13
 10090 19980223  1   16.99
 10091 19970206  1   14.79
 10092 19970206  2   42.98
 10093 19970206  1   20.99
 10094 19970206  3   42.18
 10095 19970206  1   38.77
 10096 19970206  1    9.97
 10096 19980109  1   13.49
 10096 19980118  1   68.99
 10096 19980628  2   28.48
 10097 19970206  1   16.70
 10098 19970206  1    5.99
 10098 19970221  1   33.99
 10098 19970314  1   38.99
 10098 19970401  2   24.26
 10098 19970425  2   27.85
 10098 19971105  2    7.48
 10098 19971203  1   15.49
 10098 19980102  1   11.49
 10098 19980219  2   27.98
 10098 19980411  1   11.88
 10098 19980602  1    7.68
 10099 19970206  1   10.77
 10100 19970206  5   77.95
 10101 19970207  3   55.10
 10101 19970220  1   46.77
 10101 19970326  4   56.68
 10101 19970612  3   42.31
 10101 19980127  4   52.44
 10101 19980310  7   76.89
 10101 19980407  3   41.47
 10101 19980410  1   12.99
 10101 19980601  1   14.49
 10102 19970206  4   80.71
 10102 19970212  3   49.33
 10102 19970222  3   41.29
 10102 19970602  2   28.93
 10102 19970604  1    5.76
 10102 19970614  1   42.77
 10102 19980215  1   33.99
 10102 19980502  1   32.99
 10102 19980502  1   23.99
 10103 19970206  1    9.77
 10103 19980405  1   11.88
 10104 19970206  1   15.37
 10105 19970206  1   13.97
 10106 19970206  2   58.98
 10106 19970408  2   45.96
 10106 19970408  1   19.99
 10106 19970608  1   16.65
 10106 19970615  3   44.54
 10106 19970622  2   29.16
 10106 19970720  3   32.53
 10106 19980323  1   38.49
 10107 19970206  2   29.73
 10108 19970206  2   34.35
 10108 19970314  1   29.99
 10108 19970331  1    5.99
 10109 19970206  1   13.97
 10110 19970206  2   29.33
 10111 19970219  3   58.49
 10111 19970927  1   12.99
 10111 19980114  3   36.47
 10111 19980206  1   12.99
 10111 19980227  4   50.79
 10111 19980523  4   58.28
 10112 19970206  1    9.77
 10113 19970206  1   12.77
 10113 19970218  4   96.07
 10113 19970227  1   12.97
 10113 19970308  5   90.03
 10113 19970312  1   12.77
 10113 19970317  2   34.98
 10113 19970422  1   15.90
 10113 19970531  1   14.96
 10113 19970707  1   14.99
 10113 19970818  2   25.94
 10113 19971208  2   27.98
 10113 19980122  1   12.99
 10113 19980516  1   13.99
 10114 19970206  4   49.28
 10114 19970731  4   58.85
 10115 19970206  2   52.98
 10115 19971114  1    9.49
 10115 19971207  1   20.49
 10115 19980503  2   24.87
 10116 19970206  1   13.97
 10116 19971220  3   12.47
 10116 19980101  3   32.47
 10116 19980127  1   11.49
 10116 19980206  3   40.97
 10116 19980223  2   26.48
 10116 19980505  2   29.48
 10116 19980622  2   22.98
 10117 19970206  2   27.76
 10118 19970206  1   14.90
 10119 19970206  1   14.96
 10119 19971114  4   57.96
 10119 19980108  1   12.99
 10119 19980313  1   11.49
 10119 19980418  4   52.46
 10119 19980425  2   20.48
 10119 19980528  1   14.42
 10119 19980618  1   12.58
 10120 19970206  3   44.72
 10120 19980519  3   42.86
 10121 19970206  1   14.37
 10122 19970206  2   25.54
 10122 19970330  1    9.97
 10122 19970517  1   14.96
 10123 19970206  4   60.87
 10123 19971130  9  159.91
 10123 19980610  4   59.46
 10124 19970206  2   29.33
 10125 19970206  1    9.98
 10125 19970211  1   14.96
 10126 19970206  6   96.29
 10127 19970206  1   14.37
 10127 19970418  7   99.42
 10128 19970212  3   32.51
 10128 19970727  8  128.56
 10128 19980426  2   49.71
 10129 19970215  1   14.96
 10129 19970803  1   14.96
 10130 19970206  3   42.10
 10131 19970206  1   12.49
 10131 19970304  1   12.49
 10131 19970415  1    9.77
 10131 19971231  4   14.96
 10131 19980126  2    6.48
 10131 19980130  5   27.95
 10131 19980205  3   21.47
 10131 19980218  2   15.48
 10131 19980220  2   10.48
 10131 19980306  2   18.57
 10131 19980312  7   26.93
 10131 19980331  5   20.95
 10131 19980501  5   20.95
 10132 19970206  1   21.99
 10132 19970420  1   11.77
 10133 19970207  2   47.73
 10134 19970206  6  105.38
 10135 19970206  1   15.76
 10135 19970419  2   61.74
 10136 19970206  4   52.81
 10136 19971030  3   40.97
 10136 19980403  1   12.99
 10136 19980629  2   19.98
 10137 19970206  1   28.99
 10137 19970608  3   38.51
 10138 19970206  1   15.96
 10139 19970206  3   43.69
 10139 19970212  2   28.93
 10139 19970226  1   14.96
 10139 19980117  1   24.49
 10140 19970206  1   14.96
 10141 19970206  1   25.99
 10142 19970206  2   61.73
 10143 19970325  6  110.48
 10143 19970409  4   55.47
 10143 19980212 12  176.38
 10144 19970206  1   14.96
 10145 19970206  2   31.52
 10146 19970206  1   13.97
 10147 19970206  1    3.99
 10148 19970206  1   14.37
 10149 19970206  1    9.77
 10149 19970219  1   11.77
 10149 19980503  1   15.49
 10150 19970206  1   14.99
 10151 19970206  3   37.31
 10151 19970209  2   32.74
 10151 19970723  2   29.98
 10151 19970727  4   57.68
 10151 19970727  4   57.68
 10151 19970729  1    9.99
 10151 19970903  4   54.67
 10151 19970907  3   39.70
 10152 19970206  2   29.98
 10152 19980511  1   11.49
 10153 19970206  3   33.73
 10153 19970319  1   13.97
 10154 19970206  2   27.35
 10154 19970227  1   11.77
 10155 19970206  1   13.97
 10156 19970206  1   60.70
 10157 19970206  1   11.77
 10158 19970206  1   11.77
 10158 19970217  1   13.97
 10158 19970221  1   11.77
 10158 19970317  1   13.97
 10159 19970206  3   46.29
 10160 19970215  1   15.96
 10161 19970219  2   27.97
 10161 19970319  3   33.74
 10161 19971121  1   11.49
 10161 19971125  2   22.98
 10161 19980322  3   36.97
 10161 19980522  2   29.48
 10162 19970206  1   14.96
 10163 19970206  4   56.27
 10163 19970323  1   22.97
 10163 19970427  2   50.74
 10163 19980118  1   37.49
 10164 19970206  2   28.76
 10164 19970216  1   13.90
 10165 19970206  1   11.77
 10166 19970206  1   25.77
 10166 19970427  1   13.97
 10166 19971218  1   22.99
 10166 19980205  1   12.58
 10166 19980305  1   12.58
 10166 19980417  1   11.88
 10167 19970206  2   30.32
 10168 19970206  1   14.96
 10168 19980305  2   27.98
 10168 19980317  1   12.58
 10169 19970206  6   95.77
 10170 19970206  2   25.54
 10170 19980510  1    5.99
 10170 19980510  1   11.88
 10171 19970206  1    4.79
 10172 19970209  7   87.78
 10172 19980306  3   34.47
 10173 19970206  1   14.37
 10173 19970215  7   85.59
 10173 19970217  2   24.96
 10173 19970412  5   95.65
 10173 19970713  4   47.28
 10173 19971026  4   62.46
 10174 19970206  1   12.99
 10175 19970206  1    0.00
 10176 19970206  4   51.47
 10176 19970602  2   39.98
 10177 19970206  1   12.97
 10177 19970327  1   14.96
 10178 19970206  1   15.36
 10179 19970206  3   42.69
 10180 19970206  3   41.31
 10181 19970206  2   30.32
 10182 19970206  1   15.36
 10183 19970206  1   10.77
 10183 19980426  3   59.75
 10184 19970206  1    9.99
 10184 19970824  2   25.49
 10184 19970830  1   16.65
 10184 19971229  2   33.98
 10184 19980126  1   15.49
 10184 19980223  1   12.49
 10185 19970206  1   13.97
 10185 19970327  1   15.36
 10185 19971023  2   17.48
 10185 19980128  1   12.99
 10185 19980128  1   12.58
 10185 19980215  1   12.99
 10186 19970305  1   12.78
 10186 19970926  1    4.49
 10187 19970206  1    7.98
 10188 19970206  2   23.94
 10188 19980318  2   27.48
 10189 19970314  1   15.36
 10190 19970206  1   10.97
 10190 19970302  3   38.31
 10191 19970206  1   22.99
 10192 19970206  1   12.77
 10193 19970206  1   17.90
 10193 19971109  2   15.98
 10193 19980220  1   14.99
 10193 19980315  1   14.99
 10193 19980317  1   11.88
 10194 19970305  2   28.93
 10195 19970206  2   35.19
 10195 19970331  1   12.49
 10195 19970603  1   14.96
 10196 19970207  3   30.31
 10196 19970416  3   41.49
 10196 19970530  3   35.30
 10197 19970211 20  268.34
 10197 19980226 19  308.79
 10197 19980610 37  587.63
 10198 19970206  2   26.94
 10199 19970206  1   15.76
 10199 19970327  2   26.33
 10199 19971211  1   14.49
 10200 19970206  2   30.72
 10201 19970206  1   16.99
 10202 19970206  1   20.99
 10203 19970206  1   22.99
 10204 19970206  1   11.97
 10205 19970305  1   14.96
 10206 19970207  1   14.70
 10207 19970206  2   29.58
 10208 19970206  6  113.94
 10209 19970207  2   85.00
 10210 19970206  1   11.77
 10211 19970207  1   22.30
 10212 19970206  5   58.85
 10213 19970207  1   15.36
 10213 19970829  4   90.11
 10213 19970906  2   31.54
